WELL_ID,LAT,LONG,LL_REF,X,Y,XY_REF,TOP070_Pierre,TOP097_Mowry,TOP125_InyanKara,TOP145_Swift_lower,TOP170_Rierdon,TOP183_Piper,TOP201_Spearfish,TOP307_Tyler,TOP323_Otter,TOP330_Kibbey,TOP335_Charles,TOP340_MissionCanyon,TOP349_Lodgepole,TOP357_Bakken_upper,TOP362_Bakken_middle,TOP364_Bakken_lower,TOP368_ThreeForks,TOP372_Duprow,TOP377_DawsonBay,TOP382_Prairie,TOP383_Prairie_evaporite,TOP388_Winnipegosis,TOP408_Ashern,TOP419_Interlake,TOP445_RedRiver,TOP458_Winnipeg,TOP467_Icebox_base,TOP470_Deadwood,TOP542_Basement,TVT070_Pierre_2_Mowry,TVT097_Mowry_2_InyanKara,TVT125_InyanKara_2_Swift_lower,TVT145_Swift_lower_2_Rierdon,TVT170_Rierdon_2_Piper,TVT183_Piper_2_Spearfish,TVT201_Spearfish_2_Tyler,TVT307_Tyler_2_Otter,TVT323_Otter_2_Kibbey,TVT330_Kibbey_2_Charles,TVT335_Charles_2_MissionCanyon,TVT340_MissionCanyon_2_Lodgepole,TVT349_Lodgepole_2_Bakken_upper,TVT357_Bakken_upper_2_Bakken_middle,TVT362_Bakken_middle_2_Bakken_lower,TVT364_Bakken_lower_2_ThreeForks,TVT368_ThreeForks_2_Duprow,TVT372_Duprow_2_DawsonBay,TVT377_DawsonBay_2_Prairie,TVT382_Prairie_2_Prairie_evaporite,TVT383_Prairie_evaporite_2_Winnipegosis,TVT388_Winnipegosis_2_Ashern,TVT408_Ashern_2_Interlake,TVT419_Interlake_2_RedRiver,TVT445_RedRiver_2_Winnipeg,TVT458_Winnipeg_2_Icebox_base,TVT467_Icebox_base_2_Deadwood,TVT470_Deadwood_2_Basement
9691,48.06781795,-102.9224651,NAD27 WKID 4267,-1705684,9201155,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-7804,-7825,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,
9692,48.06752753,-102.9194986,NAD27 WKID 4267,-1704962,9200997,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-7816,-7838,-7880,-7904,,,,,,,,,,,,,,,,,,,,,,,,,,22,41,25,,,,,,,,,,,,
9693,47.93516908,-102.9195653,NAD27 WKID 4267,-1708462,9153239,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8239,-8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,
9694,47.93647557,-103.8407034,NAD27 WKID 4267,-1935369,9171370,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2855,,,,,,,,-6218,-6320,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,
9695,47.93648603,-103.8410092,NAD27 WKID 4267,-1935444,9171380,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2853,,,,,,,,-6209,-6321,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,
9696,47.93632323,-103.8413387,NAD27 WKID 4267,-1935530,9171328,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2867,,,-4304,-4642,-4836,,-5824,-6212,-6321,,-7701,-8490,,,,,,,,,,,,,,,,,,,,338,193,850,,388,109,,,789,,,,,,,,,,,,,,,
9697,47.70386223,-102.8764645,NAD27 WKID 4267,-1703893,9068945,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5620,-5814,-6191,-6306,-7103,-7671,-8544,-8564,-8604,-8629,,,,,,,,,,,,,,,,,,,,193,377,115,797,568,874,20,40,25,,,,,,,,,,,,
9698,47.70411695,-102.8745671,NAD27 WKID 4267,-1703417,9069003,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,-5816,-6196,-6303,-7104,-7673,-8545,-8565,-8606,-8631,,,,,,,,,,,,,,,,,,,,,381,106,802,568,872,20,41,25,,,,,,,,,,,,
9699,47.76326714,-103.0809348,NAD27 WKID 4267,-1752864,9094119,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2761,,-3906,-4093,-4380,-4602,-5755,-5964,-6359,-6474,-7336,-7902,-8755,,,,,,,,,,,,,,,,,,,187,287,222,1152,209,395,115,862,567,853,,,,,,,,,,,,,,,
9700,47.76209126,-103.0837325,NAD27 WKID 4267,-1753587,9093746,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6373,-6472,-7352,-7926,,,,,,,,,,,,,,,,,,,,,,,,,,100,880,573,,,,,,,,,,,,,,,,
9701,47.76257464,-103.0780101,NAD27 WKID 4267,-1752160,9093815,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6325,-6415,-7295,-7868,-8713,-8734,-8772,-8805,,,,,,,,,,,,,,,,,,,,,,91,880,573,845,21,38,32,,,,,,,,,,,,
9702,47.76245599,-103.0761031,NAD27 WKID 4267,-1751692,9093737,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6304,-6408,-7265,-7837,-8688,-8709,,,,,,,,,,,,,,,,,,,,,,,,104,856,572,851,21,,,,,,,,,,,,,,
9703,47.76256174,-103.086285,NAD27 WKID 4267,-1754205,9093963,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,-5997,-6380,-6474,-7378,-7936,-8789,-8809,,,,,,,,,,,,,,,,,,,,,,,383,94,904,558,853,19,,,,,,,,,,,,,,
9704,47.79074845,-103.087003,NAD27 WKID 4267,-1753622,9104154,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5710,-5917,-6305,-6406,-7324,-7884,-8736,-8754,-8794,-8821,,,,,,,,,,,,,,,,,,,,207,388,101,918,560,852,18,40,27,,,,,,,,,,,,
9705,47.79072158,-103.0842225,NAD27 WKID 4267,-1752936,9104093,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5681,-5891,-6281,-6379,-7278,-7842,-8685,,,,,,,,,,,,,,,,,,,,,,,210,390,98,898,564,843,,,,,,,,,,,,,,,
9706,48.0064724,-103.3596888,NAD27 WKID 4267,-1814923,9187125,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7560,-8125,-8922,-8937,,,,,,,,,,,,,,,,,,,,,,,,,,565,797,15,,,,,,,,,,,,,,
9707,47.76045597,-103.1396826,NAD27 WKID 4267,-1767456,9094192,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2849,,,,,,,,-6449,-6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,
9708,48.05092329,-102.738255,NAD27 WKID 4267,-1660805,9191797,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6202,-6324,-7160,-7775,-8562,-8582,-8639,-8677,,,,,,,,,,,,,,,,,,,,,,122,836,615,787,21,56,39,,,,,,,,,,,,
9709,48.05150961,-102.7353046,NAD27 WKID 4267,-1660064,9191957,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6196,-6308,-7153,-7766,-8543,,,,,,,,,,,,,,,,,,,,,,,,,112,845,613,777,,,,,,,,,,,,,,,
9710,48.05071858,-102.7326944,NAD27 WKID 4267,-1659442,9191626,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,-6300,-7143,-7757,-8552,,,,,,,,,,,,,,,,,,,,,,,,,,843,613,796,,,,,,,,,,,,,,,
9711,48.05288479,-102.8649176,NAD27 WKID 4267,-1691919,9194739,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9712,47.99277463,-102.6945038,NAD27 WKID 4267,-1651520,9170051,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,-5852,-6219,-6326,-7137,-7781,-8603,-8623,-8675,-8715,,,,,,,,,,,,,,,,,,,,,368,107,811,644,822,20,52,40,,,,,,,,,,,,
9713,47.99278999,-102.697579,NAD27 WKID 4267,-1652277,9170110,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,-5839,-6214,-6323,-7142,-7788,-8602,-8623,-8677,-8714,,,,,,,,,,,,,,,,,,,,,376,109,819,645,814,21,54,37,,,,,,,,,,,,
9714,47.84911915,-103.2388083,NAD27 WKID 4267,-1789505,9128056,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8986,-9008,-9047,-9075,,,,,,,,,,,,,,,,,,,,,,,,,,21,40,28,,,,,,,,,,,,
9715,47.81764345,-103.117279,NAD27 WKID 4267,-1760371,9114424,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2874,,,,,,,,-6489,-6588,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,
9716,48.06537635,-102.7988377,NAD27 WKID 4267,-1675338,9198075,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7114,-7765,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,,,,,,,,,,,,,,,,
9717,48.0518752,-102.7367407,NAD27 WKID 4267,-1660408,9192114,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6202,-6315,-7161,-7776,-8558,-8580,,,,,,,,,,,,,,,,,,,,,,,,112,847,615,782,22,,,,,,,,,,,,,,
9718,48.05154469,-102.7367551,NAD27 WKID 4267,-1660420,9191995,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6205,-6324,-7159,-7769,-8560,-8585,-8635,-8678,,,,,,,,,,,,,,,,,,,,,,119,835,609,792,25,50,43,,,,,,,,,,,,
9719,48.04782771,-102.7256518,NAD27 WKID 4267,-1657783,9190460,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5546,-5814,-6194,-6293,-7136,-7756,-8539,-8561,-8616,-8656,,,,,,,,,,,,,,,,,,,,269,379,99,843,620,782,22,55,40,,,,,,,,,,,,
9720,48.0476598,-102.7259147,NAD27 WKID 4267,-1657852,9190404,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6189,-6297,-7135,-7755,-8542,-8566,-8621,-8664,,,,,,,,,,,,,,,,,,,,,,108,838,620,787,24,55,43,,,,,,,,,,,,
9721,48.04794543,-102.7249366,NAD27 WKID 4267,-1657604,9190490,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6189,-6296,-7134,-7749,-8536,,,,,,,,,,,,,,,,,,,,,,,,,108,837,615,787,,,,,,,,,,,,,,,
9722,48.04742697,-102.7253419,NAD27 WKID 4267,-1657717,9190310,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6191,-6300,-7133,-7750,-8546,-8569,,,,,,,,,,,,,,,,,,,,,,,,109,834,617,796,23,,,,,,,,,,,,,,
9723,48.04780043,-102.723808,NAD27 WKID 4267,-1657330,9190418,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6182,-6290,-7134,-7746,-8539,-8558,-8615,-8656,,,,,,,,,,,,,,,,,,,,,,107,845,611,794,19,57,41,,,,,,,,,,,,
9724,48.04767287,-102.7239817,NAD27 WKID 4267,-1657376,9190375,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7132,-7742,-8538,-8560,-8616,-8658,,,,,,,,,,,,,,,,,,,,,,,,610,796,22,56,42,,,,,,,,,,,,
9725,48.0479724,-102.7228303,NAD27 WKID 4267,-1657085,9190463,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6178,,-7128,-7737,-8531,,,,,,,,,,,,,,,,,,,,,,,,,,,610,794,,,,,,,,,,,,,,,
9726,48.02384716,-103.2840961,NAD27 WKID 4267,-1795837,9191956,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7545,-8106,-8909,-8928,-8973,-9000,,,,,,,,,,,,,,,,,,,,,,,,561,802,19,46,26,,,,,,,,,,,,
9727,48.02434633,-103.2853106,NAD27 WKID 4267,-1796122,9192159,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7548,-8119,-8920,-8936,,,,,,,,,,,,,,,,,,,,,,,,,,570,801,16,,,,,,,,,,,,,,
9728,48.02453108,-103.2865465,NAD27 WKID 4267,-1796421,9192249,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7555,-8121,-8923,-8941,-8984,-9011,,,,,,,,,,,,,,,,,,,,,,,,566,802,18,43,26,,,,,,,,,,,,
9729,48.02388711,-103.2885183,NAD27 WKID 4267,-1796924,9192054,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7557,-8132,-8930,-8946,,,,,,,,,,,,,,,,,,,,,,,,,,575,798,16,,,,,,,,,,,,,,
9730,47.96358847,-103.0834836,NAD27 WKID 4267,-1748094,9166476,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-5978,-6080,-7022,-7613,-8441,-8460,,,,,,,,,,,,,,,,,,,,,,,,102,943,590,829,19,,,,,,,,,,,,,,
9731,47.96257308,-103.0845376,NAD27 WKID 4267,-1748381,9166129,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2433,,,,,,,,-5978,-6080,-7020,-7612,-8440,-8458,,,,,,,,,,,,,,,,,,,,,,,,101,940,592,828,18,,,,,,,,,,,,,,
9732,47.96228555,-103.0834912,NAD27 WKID 4267,-1748131,9166006,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-5987,-6084,-7029,-7619,-8446,-8463,-8506,-8534,,,,,,,,,,,,,,,,,,,,,,97,946,590,827,17,43,28,,,,,,,,,,,,
9733,47.87714132,-102.6824651,NAD27 WKID 4267,-1651495,9128100,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6100,-6215,,-7629,-8490,,,,,,,,,,,,,,,,,,,,,,,,,115,,,861,,,,,,,,,,,,,,,
9734,47.87499478,-102.9355838,NAD27 WKID 4267,-1713998,9131807,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8294,-8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,
9735,47.93548178,-102.7197805,NAD27 WKID 4267,-1659210,9149812,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5414,-5650,-6034,-6137,-6934,-7559,-8389,-8412,,,,,,,,,,,,,,,,,,,,,,237,384,103,797,625,831,23,,,,,,,,,,,,,,
9736,47.93492665,-102.7194593,NAD27 WKID 4267,-1659145,9149606,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5413,-5650,-6034,-6141,-6937,-7558,-8386,-8403,-8452,-8478,,,,,,,,,,,,,,,,,,,,238,384,107,796,621,828,17,49,25,,,,,,,,,,,,
9737,47.93482263,-102.7174283,NAD27 WKID 4267,-1658647,9149533,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5421,-5650,-6037,-6152,-6940,-7556,-8386,-8403,-8445,-8475,,,,,,,,,,,,,,,,,,,,229,387,115,789,615,831,17,42,29,,,,,,,,,,,,
9738,47.93472115,-102.7186104,NAD27 WKID 4267,-1658941,9149517,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-6038,-6145,-6941,-7558,-8387,,,,,,,,,,,,,,,,,,,,,,,,,107,796,617,829,,,,,,,,,,,,,,,
9739,47.89149687,-102.8772163,NAD27 WKID 4267,-1699167,9136716,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2213,,,,,,-5194,-5412,-5799,-5911,-6756,-7347,-8184,-8204,,,,,,,,,,,,,,,,,,,,,,219,387,112,844,592,836,20,,,,,,,,,,,,,,
9740,47.89133828,-102.8771184,NAD27 WKID 4267,-1699147,9136657,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2213,,,,,,,-5427,-5798,-5915,-6751,-7344,-8184,-8203,-8243,-8267,,,,,,,,,,,,,,,,,,,,,370,118,836,593,839,19,40,25,,,,,,,,,,,,
9741,47.89071085,-102.8753003,NAD27 WKID 4267,-1698715,9136398,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-5193,-5415,-5797,-5903,-6753,-7346,-8177,-8198,,,,,,,,,,,,,,,,,,,,,,221,382,107,850,593,831,21,,,,,,,,,,,,,,
9742,47.89111698,-102.8774476,NAD27 WKID 4267,-1699234,9136583,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2221,,,,,,,,-5795,-5895,,-7341,-8177,-8196,-8233,-8260,,,,,,,,,,,,,,,,,,,,,,100,,,837,19,37,27,,,,,,,,,,,,
9743,47.89103575,-102.8776336,NAD27 WKID 4267,-1699282,9136557,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2221,,,,,,,,-5801,-5916,-6753,-7347,-8180,-8198,,,,,,,,,,,,,,,,,,,,,,,,115,837,594,832,18,,,,,,,,,,,,,,
9744,47.9835694,-103.4504931,NAD27 WKID 4267,-1837919,9180609,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8825,-8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,
9745,47.98462031,-103.4496107,NAD27 WKID 4267,-1837672,9180971,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8816,-8832,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,
9746,47.98396714,-103.4523303,NAD27 WKID 4267,-1838360,9180788,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8827,-8843,-8887,-8908,,,,,,,,,,,,,,,,,,,,,,,,,,16,44,20,,,,,,,,,,,,
9747,47.98418877,-103.4516612,NAD27 WKID 4267,-1838189,9180855,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8827,-8842,-8885,-8906,,,,,,,,,,,,,,,,,,,,,,,,,,16,43,21,,,,,,,,,,,,
9748,47.93148103,-102.8575534,NAD27 WKID 4267,-1693274,9150798,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2167,-2554,-3232,-3430,-3726,-3964,-5190,-5409,-5795,-5898,-6751,-7355,-8184,-8205,,,,,,,,,,,,,,,,387,677,198,296,239,1223,220,386,103,853,604,829,21,,,,,,,,,,,,,,
9749,47.93175561,-102.8576595,NAD27 WKID 4267,-1693293,9150899,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2180,-2556,-3233,-3431,-3720,-3963,,-5404,-5789,-5893,-6750,-7346,-8176,-8193,-8237,-8262,,,,,,,,,,,,,,376,677,198,289,243,,,384,105,856,596,829,17,44,25,,,,,,,,,,,,
9750,47.93208343,-102.8576415,NAD27 WKID 4267,-1693280,9151017,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2181,-2562,-3238,-3431,-3716,-3972,-5189,-5409,-5791,-5901,-6754,-7358,-8185,-8203,,,,,,,,,,,,,,,,382,676,193,286,256,1220,220,382,110,853,604,826,18,,,,,,,,,,,,,,
9751,47.93233427,-102.8576112,NAD27 WKID 4267,-1693266,9151107,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2177,-2557,-3236,-3436,-3712,-3975,-5186,-5406,-5793,-5898,-6753,-7359,-8184,-8201,-8248,-8273,,,,,,,,,,,,,,380,679,200,276,263,1211,221,386,105,855,606,825,17,47,25,,,,,,,,,,,,
9752,47.93259324,-102.8574723,NAD27 WKID 4267,-1693225,9151198,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2180,-2555,-3237,-3431,-3714,-3976,-5189,-5406,-5790,-5901,-6754,-7356,-8184,-8202,,,,,,,,,,,,,,,,376,682,194,283,262,1211,217,385,111,853,602,828,18,,,,,,,,,,,,,,
9753,47.80446301,-102.7741436,NAD27 WKID 4267,-1675988,9103461,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8479,-8496,-8534,-8557,,,,,,,,,,,,,,,,,,,,,,,,,,17,38,23,,,,,,,,,,,,
9754,47.8051854,-102.7734133,NAD27 WKID 4267,-1675789,9103709,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8481,-8497,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,
9755,47.80551985,-102.7705897,NAD27 WKID 4267,-1675083,9103780,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8495,-8511,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,
9756,47.73394621,-102.7508945,NAD27 WKID 4267,-1672058,9077582,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7215,-7770,-8655,-8677,-8721,-8744,,,,,,,,,,,,,,,,,,,,,,,,554,886,22,44,23,,,,,,,,,,,,
9757,47.73329107,-102.7518981,NAD27 WKID 4267,-1672323,9077363,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-7220,-7772,-8664,-8676,,,,,,,,,,,,,,,,,,,,,,,,,,552,892,12,,,,,,,,,,,,,,
9758,47.81800772,-103.2135054,NAD27 WKID 4267,-1784116,9116350,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-9001,-9018,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,
9759,48.1111557,-102.8954584,NAD27 WKID 4267,-1697905,9216304,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-4727,-4971,-5368,,-6354,-6996,,,,,,,,,,,,,,,,,,,,,,,,244,397,,,642,,,,,,,,,,,,,,,,
9760,48.11121813,-102.8982274,NAD27 WKID 4267,-1698584,9216376,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-4726,-4975,-5376,-5493,-6371,-7015,-7730,-7752,-7797,-7829,,,,,,,,,,,,,,,,,,,,249,400,118,878,644,715,21,46,31,,,,,,,,,,,,
9761,48.1111584,-102.9009427,NAD27 WKID 4267,-1699253,9216403,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-4727,-4976,-5377,-5495,-6378,-7022,-7732,-7754,,,,,,,,,,,,,,,,,,,,,,249,401,118,882,644,710,22,,,,,,,,,,,,,,
9762,48.11128522,-102.9034176,NAD27 WKID 4267,-1699858,9216493,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-4730,-4985,-5385,,-6385,-7030,,,,,,,,,,,,,,,,,,,,,,,,255,400,,,645,,,,,,,,,,,,,,,,
9763,48.11129744,-102.9051276,NAD27 WKID 4267,-1700278,9216528,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,-4756,-4991,-5392,-5509,-6387,-7031,-7735,-7759,,,,,,,,,,,,,,,,,,,,,,235,402,116,878,644,704,24,,,,,,,,,,,,,,
9764,47.87547384,-102.9386916,NAD27 WKID 4267,-1714752,9132036,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8284,-8303,-8343,-8366,,,,,,,,,,,,,,,,,,,,,,,,,,18,40,23,,,,,,,,,,,,
9765,47.87526445,-102.9338453,NAD27 WKID 4267,-1713562,9131873,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8304,-8322,-8360,-8384,,,,,,,,,,,,,,,,,,,,,,,,,,18,38,24,,,,,,,,,,,,
9766,48.05380822,-102.8273413,NAD27 WKID 4267,-1682650,9194405,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-6665,-7303,-8048,,,,,,,,,,,,,,,,,,,,,,,,,,,638,745,,,,,,,,,,,,,,,
9767,48.05721481,-102.8283552,NAD27 WKID 4267,-1682811,9195652,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-6649,-7307,-8057,,,,,,,,,,,,,,,,,,,,,,,,,,,658,750,,,,,,,,,,,,,,,
9768,48.05980965,-102.8274422,NAD27 WKID 4267,-1682519,9196572,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9769,48.06148769,-102.8284363,NAD27 WKID 4267,-1682720,9197195,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-6663,-7318,-8073,,,,,,,,,,,,,,,,,,,,,,,,,,,654,755,,,,,,,,,,,,,,,
9770,48.06229372,-102.8283913,NAD27 WKID 4267,-1682688,9197485,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-6671,-7332,-8087,-8111,-8167,-8195,,,,,,,,,,,,,,,,,,,,,,,,661,755,23,56,28,,,,,,,,,,,,
9771,48.06468048,-102.8283303,NAD27 WKID 4267,-1682611,9198345,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,-6708,-7372,-8140,,,,,,,,,,,,,,,,,,,,,,,,,,,663,769,,,,,,,,,,,,,,,
9772,47.93386278,-103.4477547,NAD27 WKID 4267,-1838653,9162625,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8786,-8801,-8845,-8858,,,,,,,,,,,,,,,,,,,,,,,,,,15,44,13,,,,,,,,,,,,
9773,47.93394205,-103.4465867,NAD27 WKID 4267,-1838363,9162631,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8790,-8809,-8849,-8864,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,15,,,,,,,,,,,,
9774,47.57289156,-103.1938541,NAD27 WKID 4267,-1785979,9027456,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,,,,,-8756,-8771,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,
9775,48.18252789,-102.8422034,NAD27 WKID 4267,-1682958,9241097,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,,,,,,,,,-5814,-5944,-6826,-7480,-8207,-8232,-8298,-8342,,,,,,,,,,,,,,,,,,,,,,130,882,654,727,25,66,44,,,,,,,,,,,,
9776,48.33304612,-102.8912,NAD27 WKID 4267,-1691047,9296228,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-1966,-2332,-2969,-3162,-3463,-3705,-4511,-4776,-5138,-5261,-6107,-6825,,,,,,,,,,,,,,,,,,366,637,193,301,242,805,265,362,123,846,718,,,,,,,,,,,,,,,,
9777,47.8484579,-102.7569425,NAD27 WKID 4267,-1670608,9119045,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2439,-2791,-3527,-3728,,-4240,-5487,-5699,-6082,-6177,-7075,-7679,-8542,-8557,-8601,-8624,,,,,,,,,,,,,,352,736,202,,,1247,213,383,95,898,604,862,15,44,23,,,,,,,,,,,,
9778,47.84844129,-102.7563736,NAD27 WKID 4267,-1670468,9119029,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2431,-2791,-3522,-3723,,-4241,-5492,-5699,-6088,-6185,-7076,-7681,-8543,-8558,,,,,,,,,,,,,,,,360,731,201,,,1252,207,388,97,891,605,862,15,,,,,,,,,,,,,,
9779,47.99141451,-103.0033459,NAD27 WKID 4267,-1727612,9175051,NAD27 Conus Albers WKID 5069 - Linear Unit is feet,,-2207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
